TMK,Service_Area,Service_Address,Service_City,Service_Zip,Usage_Type,LINKQ
437012021,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4296 LEHU PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120210001
437012023,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4297 LEHU PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120230000
437012033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4442 AMO ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120330002
437012036,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4464 AMO ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120360002
437012037,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4470 AMO ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120370000
437012049,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4460 'ILI'OPUA PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120490001
437012061,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4155 AIKEPA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120610002
437012066,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4126 HANAMAULU RD,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120660001
437012106,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4127 HANAMAULU RD,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370121060001
438007001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3277 KUHIO HWY,LIHUE,96766,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070010000
438007014,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4511 EHA ST,LIHUE,96766,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070140000
438007018,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3360 ELIMA ST C,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070180003
438007019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3352 ELIMA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070190000
438007019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3352 ELIMA ST A,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070190000
438007019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3352 ELIMA ST B,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070190000
438007029,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4546 EHIKU ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070290000
438007038,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3351 ELIMA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070380000
438007050,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3328 EONO ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380070500000
438008010,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4548 EKOLU ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380080100000
438009025,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3245 JERVES ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090250000
438009030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3207 JERVES ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090300000
438009030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3205 JERVES ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090300000
438009033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4554 POINCIANA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090330000
438009047,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3245 HIRAOKA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090470000
438009077,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3183 INOUYE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090770000
437006026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3933 HO'OHUKI ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060260000
437006031,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3948 HO'OHUKI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060310000
437006031,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3948 HO'OHUKI ST A,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060310000
437006040,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3880 HO'OHUKI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060400000
437006044,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3836 HO'OHUKI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060440000
437006057,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3801 HO'OHUKI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060570000
437008011,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4177 WAIAHI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080110000
437008011,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4177 WAIAHI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080110000
437008028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4190 HOOHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080280000
437008028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4190 HOOHANA ST B,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080280000
437008029,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4208 HOOHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080290000
437008034,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4256 HOOHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080340000
437008054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4117 HOOHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080540000
437008068,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4443 HANAMAULU RD,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080680000
437008096,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4264 LAWEHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080960000
437008114,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4169 LAWEHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370081140000
437008130,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4406 LAULIMA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370081300000
437009016,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4201 HANAMAULU RD,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090160000
437009021,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4233 HANAMAULU RD,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090210000
437009025,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4387 ANAI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090250000
437009028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4233 AIKEPA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090280000
437009034,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4307 AIKEPA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090340000
437009043,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4230 AIKEPA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090430000
437010018,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4085 WAIAHI PL,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370100180000
437010026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4049 PALIKEA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370100260000
437011002,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4376 HANAMAULU PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370110020000
437012013,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4273 'ALA'IHI PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370120130000
438011104,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5180 LAUKONA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380111040000
438013014,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5056 PAKA DR,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130140000
438013024,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4982 LAUKONA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130240000
438013028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4936 LAUKONA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130280000
438013053,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4597 POHINA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130530000
438013066,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4963 LAUKONA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130660000
438013081,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4628 POHINA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130810000
438013084,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4584 POHINA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380130840000
438014016,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3174 INOUYE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380140160000
438014054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3174 HIRAOKA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380140540000
438014057,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3167 JERVES ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380140570000
438014058,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3161 JERVES ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380140580000
438015001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3308 KANAKOLU ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380150010000
438015007,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3281 KILIKINA PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380150070000
436017001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3274 PALAI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360170010000
436017004,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3254 PALAI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360170040000
436017022,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3343 UNAHE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360170220000
436017038,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3420 UNAHE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360170380000
436017055,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3320 UNAHE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360170550000
436018013,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4211 PUAOLE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360180130000
436018023,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4204 PUAOLE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360180230000
436018034,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4280 PUAOLE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360180340000
436018069,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3230 UNAHE ST A,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360180690001
436018076,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3184 UNAHE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360180760000
436019035,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4155 KAWILI ST A,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360190350001
436020014,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4090 PUAOLE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360200140000
436020031,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4150 KAWILI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360200310000
436020033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4138 KAWILI ST A,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360200330000
436020035,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4124 KAWILI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360200350002
436023005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4026 KAPENA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360230050000
436023030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4068 HOOLAKO PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360230300000
436024001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2894 HOOLAKO ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=360240010000
