TMK,Service_Area,Service_Address,Service_City,Service_Zip,Usage_Type
436018019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4267 PUAOLE ST,LIHUE,96766,Residential
436019006,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4119 PUAOLE ST,LIHUE,96766,Residential
436019007,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4123 PUAOLE ST,LIHUE,96766,Residential
436019033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3074 UNAHE ST,LIHUE,96766,Residential
436019048,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3161 UNAHE ST,LIHUE,96766,Residential
436019048,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3161 UNAHE ST A,LIHUE,96766,Residential
436020006,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4079 PUAOLE ST,LIHUE,96766,Commercial
436023013,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4078 KAPENA PL,LIHUE,96766,Residential
436023016,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4086 KAPENA PL,LIHUE,96766,Residential
436023026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2949 HOOLAKO ST,LIHUE,96766,Residential
436023053,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2966 HOOLAKO ST,LIHUE,96766,Residential
436023056,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2980 HOOLAKO ST,LIHUE,96766,Residential
436023060,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2975 ALOALO PL,LIHUE,96766,Residential
436024011,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2956 OHIOHI ST,LIHUE,96766,Residential
436024015,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2974 OHIOHI ST,LIHUE,96766,Residential
436024017,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2984 OHIOHI ST,LIHUE,96766,Residential
436024052,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2839 HOOLAKO ST,LIHUE,96766,Residential
436024066,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3928 KAPENA ST,LIHUE,96766,Residential
436024067,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3936 KAPENA ST,LIHUE,96766,Residential
438014005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3151 INOUYE ST,LIHUE,96766,Residential
438014005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3151 INOUYE ST A,LIHUE,96766,Residential
438014010,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3140 INOUYE ST,LIHUE,96766,Residential
438014021,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3174 FUJII ST,LIHUE,96766,Residential
438014022,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3166 FUJII ST,LIHUE,96766,Residential
438014026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3136 FUJII ST,LIHUE,96766,Residential
438015006,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4618 EHIKU ST,LIHUE,96766,Residential
438010008,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3384 AINAKEA ST,LIHUE,96766,Residential
438010012,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4593 EKOLU ST,LIHUE,96766,Residential
438011041,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4576 OPUKEA ST,LIHUE,96766,Residential
438011058,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4621 LAUKONA ST,HANAMAULU,96715,Residential
438011066,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4685 LAUKONA ST,HANAMAULU,96715,Residential
438011067,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3886 PAKAWELI ST,LIHUE,96766,Residential
438011074,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4648 LAUKONA ST,HANAMAULU,96715,Residential
438011077,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4624 LAUKONA ST,HANAMAULU,96715,Residential
437006090,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4272 KA'ILEWA ST,LIHUE,96766,Residential
437007002,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3472 MAONA RD A,LIHUE,96766,Residential
437008016,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4139 WAIAHI ST,LIHUE,96766,Residential
437008024,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4120 HOOHANA ST,HANAMAULU,96715,Residential
437008047,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4217 HOOHANA ST,HANAMAULU,96715,Residential
437008063,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4240 KUHIO HWY,HANAMAULU,96715,Residential
437008075,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4375 HANAMAULU RD,HANAMAULU,96715,Residential
437008079,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4341 HANAMAULU RD,HANAMAULU,96715,Residential
437008087,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4337 HOOHANA ST,HANAMAULU,96715,Residential
437008101,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4168 WAIAHI ST,LIHUE,96766,Residential
437008122,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4121 WAIAHI ST,LIHUE,96766,Residential
437009022,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4241 HANAMAULU RD,LIHUE,96766,Residential
437009035,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4317 AIKEPA ST,LIHUE,96766,Residential
437009037,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4306 AIKEPA ST,LIHUE,96766,Residential
437009042,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4408 AMO ST,LIHUE,96766,Residential
437009044,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4218 AIKEPA ST,LIHUE,96766,Residential
437010005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4036 PALIKEA ST,HANAMAULU,96715,Residential
437010005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4036 PALIKEA ST A,HANAMAULU,96715,Residential
437010030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4083 PALIKEA ST,LIHUE,96766,Residential
437011006,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4404 HANAMAULU PL,LIHUE,96766,Residential
437012001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4283 'AKILOLO ST,LIHUE,96766,Residential
437012007,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4274 'ALA'IHI PL,LIHUE,96766,Residential
437012014,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4265 'ALA'IHI PL,LIHUE,96766,Residential
438012020,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4799 OPUKEA ST,LIHUE,96766,Residential
438012027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4729 OPUKEA ST,LIHUE,96766,Residential
438012030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4841 LAUKONA ST,HANAMAULU,96715,Residential
438012061,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4736 LAUKONA ST,HANAMAULU,96715,Residential
438012065,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4772 LAUKONA ST,HANAMAULU,96715,Residential
438012065,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4772 LAUKONA ST A,HANAMAULU,96715,Residential
438013009,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5106 LAUKONA ST,HANAMAULU,96715,Residential
438013012,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5074 PAKA DR,LIHUE,96766,Residential
438013015,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5050 PAKA DR,LIHUE,96766,Residential
438013021,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5018 PAKA DR,LIHUE,96766,Residential
438013032,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4863 MANULELE ST,LIHUE,96766,Residential
438013047,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5101 LAUKONA ST,HANAMAULU,96715,Residential
438013047,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5101 LAUKONA ST A,HANAMAULU,96715,Residential
438013049,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5115 LAUKONA ST,HANAMAULU,96715,Residential
438013052,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4563 POHINA ST,LIHUE,96766,Residential
438013073,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4754 POHINA ST,LIHUE,96766,Residential
438013093,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4631 MANULELE ST,LIHUE,96766,Residential
438013094,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4643 MANULELE ST,LIHUE,96766,Residential
438014013,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3156 INOUYE ST,LIHUE,96766,Residential
438014030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3093 KUHIO HWY,LIHUE,96766,Commercial
436017003,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3260 PALAI ST,LIHUE,96766,Residential
436017020,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3331 UNAHE ST,LIHUE,96766,Residential
436018018,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4259 PUAOLE ST,LIHUE,96766,Residential
436018032,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4266 PUAOLE ST,LIHUE,96766,Residential
436018038,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4232 KAANA ST,LIHUE,96766,Residential
436018072,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3214 UNAHE ST,LIHUE,96766,Residential
436019003,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4109 PUAOLE ST,LIHUE,96766,Residential
436019021,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4179 PUAOLE ST,LIHUE,96766,Residential
436019023,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4172 PUAOLE ST,LIHUE,96766,Residential
436019028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4140 PUAOLE ST,LIHUE,96766,Residential
436019034,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3077 KONANE ST,LIHUE,96766,Residential
436019035,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4157 KAWILI ST,LIHUE,96766,Residential
436019053,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3144 UNAHE ST,LIHUE,96766,Residential
436019054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3136 UNAHE ST,LIHUE,96766,Residential
436020035,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4126 KAWILI ST,LIHUE,96766,Residential
436020042,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4068 KAWILI PL,LIHUE,96766,Residential
436023007,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4040 KAPENA ST,LIHUE,96766,Residential
436023027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2943 HOOLAKO ST,LIHUE,96766,Residential
436023029,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2931 HOOLAKO ST,LIHUE,96766,Residential
436023061,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2969 ALOALO PL,LIHUE,96766,Residential
436023072,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2979 OHIOHI ST,LIHUE,96766,Residential
436024013,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2964 OHIOHI ST,LIHUE,96766,Residential
436024027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2836 HOOLAKO ST,LIHUE,96766,Residential
436024029,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2846 HOOLAKO ST,LIHUE,96766,Residential
436024051,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2843 HOOLAKO ST,LIHUE,96766,Residential
438009065,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3192 INOUYE ST,LIHUE,96766,Residential
438009078,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3260 FUJII ST,LIHUE,96766,Residential
438010001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3417 EONO ST,LIHUE,96766,Residential
438010033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3383 HINAHINA ST,LIHUE,96766,Residential
438010033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3383 HINAHINA ST A,LIHUE,96766,Residential
438010042,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4596 EKOLU ST,LIHUE,96766,Residential
438011003,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5229 LAUKONA ST,HANAMAULU,96715,Residential
438011015,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3834 PAKAWELI ST,LIHUE,96766,Residential
438011033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4650 OPUKEA ST,LIHUE,96766,Residential
438011033,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4650 OPUKEA ST A,HANAMAULU,96715,Residential
438011071,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4670 LAUKONA ST,HANAMAULU,96715,Residential
438014042,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3169 HIRAOKA ST,LIHUE,96766,Residential
438014060,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3149 JERVES ST,LIHUE,96766,Residential
436019050,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3152 UNAHE ST A,LIHUE,96766,Residential
436019050,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3152 UNAHE ST,LIHUE,96766,Residential
436019059,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3110 UNAHE ST,LIHUE,96766,Residential
436020028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4139 KAWILI ST,LIHUE,96766,Residential
436023054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2970 HOOLAKO ST,LIHUE,96766,Residential
436023063,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2961 ALOALO PL,LIHUE,96766,Residential
436024030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2852 HOOLAKO ST,LIHUE,96766,Residential
436024036,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2882 HOOLAKO ST,LIHUE,96766,Residential
436024042,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2885 HOOLAKO ST,LIHUE,96766,Residential
436024050,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2847 HOOLAKO ST,LIHUE,96766,Residential
436024058,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2811 HOOLAKO ST,LIHUE,96766,Residential
436024059,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2805 HOOLAKO ST,LIHUE,96766,Residential
438014027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3128 FUJII ST,LIHUE,96766,Residential
438010011,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3412 AINAKEA ST,LIHUE,96766,Residential
438010023,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3404 HINAHINA ST,LIHUE,96766,Residential
438010040,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4612 EKOLU ST,LIHUE,96766,Residential
438010040,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4612 EKOLU ST A,LIHUE,96766,Residential
438011026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4587 OPUKEA ST,LIHUE,96766,Residential
438011054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4593 LAUKONA ST,HANAMAULU,96715,Residential
438011061,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4645 LAUKONA ST,HANAMAULU,96715,Residential
438011075,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4640 LAUKONA ST,HANAMAULU,96715,Residential
437009027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4225 AIKEPA ST,LIHUE,96766,Residential
437009027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4225 AIKEPA ST A,LIHUE,96766,Residential
437009030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4261 AIKEPA ST,HANAMAULU,96715,Residential
437009030,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4261 AIKEPA ST,LIHUE,96766,Residential
437010003,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4022 PALIKEA ST,HANAMAULU,96715,Residential
437010003,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4022 PALIKEA ST A,HANAMAULU,96715,Residential
437010008,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4010 LAWEHANA ST,HANAMAULU,96715,Residential
437010022,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4021 PALIKEA ST,HANAMAULU,96715,Residential
437010032,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4097 PALIKEA ST,LIHUE,96766,Residential
437010044,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4166 LAWEHANA ST,HANAMAULU,96715,Residential
437010054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4111 PALIKEA ST,LIHUE,96766,Residential
437010064,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4223 KAULU PL,HANAMAULU,96715,Residential
437010073,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4206 KAULU PL,HANAMAULU,96715,Residential
437010079,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4084 PALIKEA ST,LIHUE,96766,Residential
437011007,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4408 HANAMAULU PL,HANAMAULU,96715,Residential
437011014,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4393 HANAMAULU PL,LIHUE,96766,Residential
437012004,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4477 AMO ST,LIHUE,96766,Residential
437012012,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4281 'ALA'IHI PL,LIHUE,96766,Residential
438011080,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4598 LAUKONA ST,HANAMAULU,96715,Residential
438012005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4746 MANULELE ST,LIHUE,96766,Residential
438012013,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4893 LAUKONA ST,HANAMAULU,96715,Residential
438012073,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4836 OHIA PL,LIHUE,96766,Residential
438012075,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4846 OHIA PL,LIHUE,96766,Residential
438013011,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,5082 PAKA DR,HANAMAULU,96715,Residential
438013026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4960 LAUKONA ST,HANAMAULU,96715,Residential
438013037,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4892 LAUKONA ST,HANAMAULU,96715,Residential
438013102,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4737 MANULELE ST,LIHUE,96766,Residential
436017037,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3424 UNAHE ST,LIHUE,96766,Residential
436017043,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3400 UNAHE ST A,LIHUE,96766,Residential
436017053,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3328 UNAHE ST,LIHUE,96766,Residential
436018005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4270 HARDY ST,LIHUE,96766,Residential
436018005,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4270 HARDY ST A,LIHUE,96766,Residential
436018025,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4216 PUAOLE ST,LIHUE,96766,Residential
436018026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4224 PUAOLE ST,LIHUE,96766,Residential
436018052,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4261 NONOHE PL,LIHUE,96766,Residential
436018054,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4260 NONOHE PL,LIHUE,96766,Residential
436018064,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3260 UNAHE ST A,LIHUE,96766,Residential
436018075,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3194 UNAHE ST,LIHUE,96766,Residential
436018077,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4233 MALAE ST,LIHUE,96766,Residential
436019015,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4167 PUAOLE ST,LIHUE,96766,Residential
436019049,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4232 MALAE ST,LIHUE,96766,Residential
436020018,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4064 PUAOLE ST,LIHUE,96766,Residential
436020040,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3110 HUALI ST,LIHUE,96766,Residential
436023002,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4004 KAPENA ST,LIHUE,96766,Residential
436023015,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4084 KAPENA PL,LIHUE,96766,Residential
436023017,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4087 KAPENA PL,LIHUE,96766,Residential
436023062,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2963 ALOALO PL,LIHUE,96766,Residential
436023068,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2974 ALOALO PL,LIHUE,96766,Residential
436024019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3979 KAPENA ST,LIHUE,96766,Residential
436024028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2840 HOOLAKO ST,LIHUE,96766,Residential
436024038,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2897 HOOLAKO ST,LIHUE,96766,Residential
436024044,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2873 HOOLAKO ST,LIHUE,96766,Residential
436024048,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2855 HOOLAKO ST,LIHUE,96766,Residential
438009079,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3252 FUJII ST,LIHUE,96766,Residential
438009094,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3221 FUJII ST,LIHUE,96766,Residential
438010015,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3409 AINAKEA ST,LIHUE,96766,Residential
438010022,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3394 HINAHINA ST,LIHUE,96766,Residential
438010026,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4623 EKOLU ST,LIHUE,96766,Residential
438010027,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4643 EKOLU ST,LIHUE,96766,Residential
438011001,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4560 MANULELE ST,HANAMAULU,96715,Residential
438011007,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4606 MANULELE ST,LIHUE,96766,Residential
438011011,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4654 MANULELE ST,HANAMAULU,96715,Residential
438011021,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4633 OPUKEA ST,LIHUE,96766,Residential
438011068,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4694 LAUKONA ST,HANAMAULU,96715,Residential
438011069,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4684 LAUKONA ST,HANAMAULU,96715,Residential
438011072,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4662 LAUKONA ST,HANAMAULU,96715,Residential
438014049,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3148 HIRAOKA ST,LIHUE,96766,Residential
438014059,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3155 JERVES ST,LIHUE,96766,Residential
438014059,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3155 JERVES ST B,LIHUE,96766,Residential
436006009,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3161 UMI ST,LIHUE,96766,Residential
436006009,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3161 UMI ST A,LIHUE,96766,Residential
436006041,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3155 ELUA ST,LIHUE,96766,Residential
436006041,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3155 ELUA ST A,LIHUE,96766,Residential
436006041,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3145 ELUA ST,LIHUE,96766,Residential
436006047,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3115 ELUA ST B,LIHUE,96766,Residential
436006074,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3155 AKAHI ST,LIHUE,96766,Residential
436007003,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,2984 EWALU ST,LIHUE,96766,Commercial
436007019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,0 NONE,LIHUE,96766,Inactive
